ID,Book_Title,Rating,num_rating
3854,The Amazing Adventures of Kavalier & Clay,it was amazing,30
3867,The Amazing Adventures of Kavalier & Clay,liked it,32
3870,The Amazing Adventures of Kavalier & Clay,it was amazing,15
3877,The Amazing Adventures of Kavalier & Clay,liked it,61
3898,The Amazing Adventures of Kavalier & Clay,liked it,25
3947,The Amazing Adventures of Kavalier & Clay,it was amazing,39
3961,The Amazing Adventures of Kavalier & Clay,it was amazing,38
3983,The Amazing Adventures of Kavalier & Clay,really liked it,19
4089,The Amazing Adventures of Kavalier & Clay,it was amazing,68
4152,The Amazing Adventures of Kavalier & Clay,it was amazing,116
4197,The Amazing Adventures of Kavalier & Clay,really liked it,34
4216,The Amazing Adventures of Kavalier & Clay,liked it,17
4284,The Amazing Adventures of Kavalier & Clay,it was amazing,7
4289,The Amazing Adventures of Kavalier & Clay,it was amazing,4
3244,Cryptonomicon,it was amazing,3
3259,Cryptonomicon,really liked it,100
3474,Cryptonomicon,it was amazing,25
3500,Cryptonomicon,it was amazing,57
3595,Cryptonomicon,liked it,22
3651,Cryptonomicon,it was ok,51
3670,Cryptonomicon,it was amazing,6
3674,Cryptonomicon,it was amazing,3
4155,Cryptonomicon,it was amazing,44
4152,1632,it was amazing,116
3259,I Am Legend and Other Stories,it was ok,100
4152,I Am Legend and Other Stories,liked it,116
4197,I Am Legend and Other Stories,it was ok,34
4200,I Am Legend and Other Stories,liked it,13
4197,"The Walking Dead, Vol. 1: Days Gone Bye",liked it,34
3628,Marvel 1602,it was amazing,29
3877,Marvel 1602,liked it,61
4089,Marvel 1602,really liked it,68
4159,Marvel 1602,it was ok,2
3500,Batman: The Dark Knight Returns,it was amazing,57
3605,Batman: The Dark Knight Returns,really liked it,7
3651,Batman: The Dark Knight Returns,really liked it,51
3690,Batman: The Dark Knight Returns,really liked it,23
3877,Batman: The Dark Knight Returns,really liked it,61
4089,Batman: The Dark Knight Returns,really liked it,68
3959,The Chrysalids,it was amazing,24
3211,Contact,really liked it,41
3633,Contact,it was amazing,22
3662,Contact,really liked it,29
3687,Contact,really liked it,10
3831,Contact,really liked it,20
3898,Contact,really liked it,25
4152,Contact,really liked it,116
3211,Starship Troopers,really liked it,41
3628,Starship Troopers,really liked it,29
3651,Starship Troopers,it was amazing,51
3798,Starship Troopers,it was amazing,2
3877,Starship Troopers,liked it,61
3944,Starship Troopers,liked it,20
3970,Starship Troopers,really liked it,7
4136,Starship Troopers,it was amazing,14
4147,Starship Troopers,it was ok,53
4152,Starship Troopers,it was amazing,116
3262,The City of Gold and Lead,liked it,35
3685,The City of Gold and Lead,liked it,2
3262,The White Mountains,liked it,35
3959,The White Mountains,it was amazing,24
3211,Down and Out in the Magic Kingdom,really liked it,41
4197,Down and Out in the Magic Kingdom,really liked it,34
3262,Neuromancer,it was amazing,35
3651,Neuromancer,it was ok,51
3831,Neuromancer,liked it,20
4147,Neuromancer,it was amazing,53
4196,Neuromancer,really liked it,81
3628,Enchantment,it was amazing,29
3651,Enchantment,liked it,51
4148,Enchantment,it was amazing,14
3398,Catch-22,it was amazing,22
3399,Catch-22,it was amazing,3
3484,Catch-22,it was amazing,25
3485,Catch-22,it was amazing,62
3500,Catch-22,really liked it,57
3501,Catch-22,really liked it,41
3503,Catch-22,really liked it,10
3554,Catch-22,really liked it,3
3576,Catch-22,it was amazing,9
3614,Catch-22,it was ok,4
3628,Catch-22,it was ok,29
3633,Catch-22,really liked it,22
3643,Catch-22,it was amazing,4
3651,Catch-22,it was amazing,51
3687,Catch-22,it was amazing,10
3714,Catch-22,it was amazing,14
3748,Catch-22,really liked it,45
3787,Catch-22,really liked it,5
3815,Catch-22,it was amazing,5
3833,Catch-22,liked it,14
3845,Catch-22,it was amazing,7
3867,Catch-22,really liked it,32
3870,Catch-22,it was amazing,15
3947,Catch-22,really liked it,39
3959,Catch-22,really liked it,24
3991,Catch-22,it was amazing,3
4040,Catch-22,really liked it,2
4133,Catch-22,liked it,8
4147,Catch-22,really liked it,53
4196,Catch-22,it was amazing,81
4278,Catch-22,liked it,14
3628,Pastwatch: The Redemption of Christopher Columbus,it was amazing,29
3831,Pastwatch: The Redemption of Christopher Columbus,it was amazing,20
4152,Pastwatch: The Redemption of Christopher Columbus,really liked it,116
3398,Timequake,liked it,22
3485,Timequake,really liked it,62
3501,Timequake,really liked it,41
3624,Timequake,it was amazing,28
3633,Timequake,did not like it,22
3651,Timequake,it was amazing,51
3748,Timequake,it was amazing,45
3802,Timequake,really liked it,8
3842,Timequake,really liked it,3
4196,Timequake,liked it,81
3220,Welcome to the Monkey House,really liked it,9
3236,Welcome to the Monkey House,it was amazing,18
3259,Welcome to the Monkey House,really liked it,100
3398,Welcome to the Monkey House,liked it,22
3485,Welcome to the Monkey House,it was amazing,62
3500,Welcome to the Monkey House,really liked it,57
3501,Welcome to the Monkey House,really liked it,41
3624,Welcome to the Monkey House,it was amazing,28
3633,Welcome to the Monkey House,liked it,22
3651,Welcome to the Monkey House,really liked it,51
3662,Welcome to the Monkey House,it was amazing,29
3831,Welcome to the Monkey House,really liked it,20
4196,Welcome to the Monkey House,really liked it,81
3210,The Sirens of Titan,liked it,3
3398,The Sirens of Titan,really liked it,22
3474,The Sirens of Titan,really liked it,25
3485,The Sirens of Titan,liked it,62
3501,The Sirens of Titan,it was amazing,41
3624,The Sirens of Titan,it was amazing,28
3633,The Sirens of Titan,it was ok,22
3690,The Sirens of Titan,really liked it,23
3748,The Sirens of Titan,really liked it,45
3802,The Sirens of Titan,liked it,8
3880,The Sirens of Titan,liked it,40
3970,The Sirens of Titan,liked it,7
4089,The Sirens of Titan,really liked it,68
4147,The Sirens of Titan,liked it,53
4155,The Sirens of Titan,really liked it,44
4196,The Sirens of Titan,really liked it,81
3398,Player Piano,really liked it,22
3485,Player Piano,liked it,62
3501,Player Piano,it was amazing,41
3624,Player Piano,liked it,28
3633,Player Piano,it was ok,22
3784,Player Piano,really liked it,31
3802,Player Piano,it was amazing,8
4196,Player Piano,liked it,81
3198,Galápagos,really liked it,10
3210,Galápagos,liked it,3
3236,Galápagos,really liked it,18
3398,Galápagos,liked it,22
3485,Galápagos,really liked it,62
3501,Galápagos,really liked it,41
3633,Galápagos,really liked it,22
3662,Galápagos,really liked it,29
3748,Galápagos,it was amazing,45
3831,Galápagos,liked it,20
3845,Galápagos,really liked it,7
4148,Galápagos,really liked it,14
4152,Galápagos,really liked it,116
4196,Galápagos,really liked it,81
3355,The Underground Railroad,it was amazing,3
3357,The Underground Railroad,really liked it,2
3422,The Underground Railroad,really liked it,33
3486,The Underground Railroad,really liked it,46
3544,The Underground Railroad,it was ok,39
3599,The Underground Railroad,really liked it,29
3784,The Underground Railroad,really liked it,31
3877,The Underground Railroad,really liked it,61
3935,The Underground Railroad,it was amazing,21
4196,The Underground Railroad,it was amazing,81
3809,I Am Legend,it was amazing,7
4122,I Am Legend,it was ok,21
4147,I Am Legend,it was amazing,53
4152,I Am Legend,liked it,116
3211,World War Z: An Oral History of the Zombie War,liked it,41
3686,World War Z: An Oral History of the Zombie War,it was ok,10
3690,World War Z: An Oral History of the Zombie War,really liked it,23
3809,World War Z: An Oral History of the Zombie War,it was amazing,7
3830,World War Z: An Oral History of the Zombie War,really liked it,20
3944,World War Z: An Oral History of the Zombie War,liked it,20
4122,World War Z: An Oral History of the Zombie War,it was ok,21
4147,World War Z: An Oral History of the Zombie War,liked it,53
4173,World War Z: An Oral History of the Zombie War,liked it,4
4197,World War Z: An Oral History of the Zombie War,it was amazing,34
3198,Survivor,liked it,10
3259,Survivor,really liked it,100
3554,Survivor,it was ok,3
3691,Survivor,it was amazing,18
4197,Survivor,really liked it,34
3184,The Plot Against America,really liked it,21
3500,The Plot Against America,it was amazing,57
3595,The Plot Against America,liked it,22
3696,The Plot Against America,really liked it,8
3815,The Plot Against America,really liked it,5
3947,The Plot Against America,liked it,39
4088,The Plot Against America,it was amazing,2
4089,The Plot Against America,liked it,68
4152,The Plot Against America,it was amazing,116
3184,The Road,it was amazing,21
3198,The Road,liked it,10
3220,The Road,it was amazing,9
3236,The Road,really liked it,18
3262,The Road,it was amazing,35
3263,The Road,it was amazing,5
3321,The Road,it was amazing,5
3422,The Road,it was amazing,33
3441,The Road,liked it,6
3461,The Road,it was ok,3
3485,The Road,liked it,62
3486,The Road,really liked it,46
3501,The Road,it was amazing,41
3508,The Road,really liked it,15
3558,The Road,really liked it,4
3595,The Road,liked it,22
3603,The Road,liked it,5
3624,The Road,really liked it,28
3627,The Road,it was amazing,3
3690,The Road,it was amazing,23
3748,The Road,really liked it,45
3784,The Road,it was amazing,31
3793,The Road,really liked it,22
3830,The Road,it was amazing,20
3854,The Road,really liked it,30
3867,The Road,really liked it,32
3870,The Road,it was amazing,15
3891,The Road,it was amazing,7
3898,The Road,really liked it,25
3918,The Road,it was amazing,2
3934,The Road,really liked it,10
3947,The Road,really liked it,39
3983,The Road,it was ok,19
4089,The Road,it was amazing,68
4117,The Road,liked it,25
4120,The Road,it was amazing,14
4138,The Road,it was amazing,26
4147,The Road,it was amazing,53
4155,The Road,it was amazing,44
4175,The Road,it was amazing,5
4186,The Road,it was amazing,3
4196,The Road,really liked it,81
4197,The Road,really liked it,34
4200,The Road,really liked it,13
3633,The World Without Us,liked it,22
3697,The World Without Us,it was amazing,2
4175,The World Without Us,really liked it,5
4216,The World Without Us,did not like it,17
4245,The World Without Us,it was amazing,9
3259,A Clockwork Orange,it was amazing,100
3460,A Clockwork Orange,liked it,14
3477,A Clockwork Orange,it was amazing,28
3484,A Clockwork Orange,really liked it,25
3485,A Clockwork Orange,it was ok,62
3500,A Clockwork Orange,it was amazing,57
3501,A Clockwork Orange,it was amazing,41
3544,A Clockwork Orange,liked it,39
3593,A Clockwork Orange,it was ok,18
3651,A Clockwork Orange,it was amazing,51
3661,A Clockwork Orange,it was amazing,4
3691,A Clockwork Orange,it was amazing,18
3836,A Clockwork Orange,really liked it,13
3845,A Clockwork Orange,it was amazing,7
3898,A Clockwork Orange,it was amazing,25
3916,A Clockwork Orange,it was amazing,3
4147,A Clockwork Orange,liked it,53
4152,A Clockwork Orange,liked it,116
4155,A Clockwork Orange,really liked it,44
4196,A Clockwork Orange,really liked it,81
4203,A Clockwork Orange,really liked it,7
3216,A Christmas Carol,really liked it,30
3278,A Christmas Carol,really liked it,5
3484,A Christmas Carol,really liked it,25
3485,A Christmas Carol,it was amazing,62
3501,A Christmas Carol,really liked it,41
3714,A Christmas Carol,really liked it,14
3769,A Christmas Carol,did not like it,33
3880,A Christmas Carol,liked it,40
3921,A Christmas Carol,liked it,6
3983,A Christmas Carol,it was amazing,19
4122,A Christmas Carol,really liked it,21
4196,A Christmas Carol,really liked it,81
3651,The Prestige,it was amazing,51
4122,The Prestige,really liked it,21
3422,The Circle,really liked it,33
3486,The Circle,liked it,46
3696,The Circle,liked it,8
3947,The Circle,liked it,39
4089,The Circle,really liked it,68
4117,The Circle,liked it,25
4152,The Circle,it was ok,116
4216,The Circle,really liked it,17
3286,The Bone Clocks,it was amazing,32
3629,The Bone Clocks,liked it,7
3784,The Bone Clocks,really liked it,31
3935,The Bone Clocks,liked it,21
4155,The Bone Clocks,really liked it,44
4197,The Bone Clocks,really liked it,34
3184,Station Eleven,really liked it,21
3224,Station Eleven,really liked it,5
3259,Station Eleven,really liked it,100
3422,Station Eleven,really liked it,33
3486,Station Eleven,liked it,46
3599,Station Eleven,really liked it,29
3656,Station Eleven,it was amazing,33
3793,Station Eleven,it was amazing,22
3877,Station Eleven,really liked it,61
3935,Station Eleven,it was amazing,21
3987,Station Eleven,really liked it,2
4155,Station Eleven,liked it,44
4196,Station Eleven,really liked it,81
4197,Station Eleven,it was amazing,34
4200,Station Eleven,it was amazing,13
3544,The Gold Coast,really liked it,39
3180,Freedom,liked it,36
3180,Freedom,liked it,36
3184,Freedom,liked it,21
3184,Freedom,liked it,21
3236,Freedom,liked it,18
3236,Freedom,liked it,18
3464,Freedom,liked it,2
3464,Freedom,liked it,2
3485,Freedom,really liked it,62
3485,Freedom,really liked it,62
3508,Freedom,it was amazing,15
3508,Freedom,it was amazing,15
3595,Freedom,it was amazing,22
3595,Freedom,it was amazing,22
3599,Freedom,liked it,29
3599,Freedom,liked it,29
3601,Freedom,liked it,7
3601,Freedom,liked it,7
3620,Freedom,it was amazing,5
3620,Freedom,it was amazing,5
3690,Freedom,really liked it,23
3690,Freedom,really liked it,23
3748,Freedom,really liked it,45
3748,Freedom,really liked it,45
3774,Freedom,it was amazing,4
3774,Freedom,it was amazing,4
3793,Freedom,really liked it,22
3793,Freedom,really liked it,22
3804,Freedom,it was ok,7
3804,Freedom,it was ok,7
3830,Freedom,really liked it,20
3830,Freedom,really liked it,20
3833,Freedom,did not like it,14
3833,Freedom,did not like it,14
3877,Freedom,liked it,61
3877,Freedom,liked it,61
3895,Freedom,liked it,3
3895,Freedom,liked it,3
3923,Freedom,liked it,5
3923,Freedom,liked it,5
4117,Freedom,liked it,25
4117,Freedom,liked it,25
4152,Freedom,really liked it,116
4152,Freedom,really liked it,116
4216,Freedom,really liked it,17
4216,Freedom,really liked it,17
3256,Dry,really liked it,10
3454,Dry,liked it,4
3460,Dry,liked it,14
3485,Dry,did not like it,62
3603,Dry,really liked it,5
3842,Dry,liked it,3
3867,Dry,liked it,32
4117,Dry,really liked it,25
4158,Dry,liked it,4
4197,Dry,liked it,34
4200,Dry,liked it,13
3259,The Phantom Tollbooth,liked it,100
3262,The Phantom Tollbooth,really liked it,35
3418,The Phantom Tollbooth,really liked it,2
3460,The Phantom Tollbooth,really liked it,14
3485,The Phantom Tollbooth,liked it,62
3507,The Phantom Tollbooth,it was amazing,9
3508,The Phantom Tollbooth,it was amazing,15
3593,The Phantom Tollbooth,it was amazing,18
3601,The Phantom Tollbooth,it was amazing,7
3674,The Phantom Tollbooth,it was amazing,3
3831,The Phantom Tollbooth,it was amazing,20
3846,The Phantom Tollbooth,it was amazing,3
4196,The Phantom Tollbooth,it was amazing,81
4197,The Phantom Tollbooth,really liked it,34
4203,The Phantom Tollbooth,really liked it,7
3211,Gulliver's Travels,liked it,41
3474,Gulliver's Travels,really liked it,25
3486,Gulliver's Travels,it was ok,46
3544,Gulliver's Travels,liked it,39
3595,Gulliver's Travels,liked it,22
3640,Gulliver's Travels,it was amazing,3
3667,Gulliver's Travels,it was amazing,5
3867,Gulliver's Travels,liked it,32
3983,Gulliver's Travels,really liked it,19
3544,Alice's Adventures in Wonderland,liked it,39
3769,Alice's Adventures in Wonderland,liked it,33
4196,Alice's Adventures in Wonderland,it was amazing,81
3651,Wyrms,it was amazing,51
3651,Ronin,liked it,51
3500,Vox,really liked it,57
3784,Vox,it was ok,31
3804,Vox,it was amazing,7
3947,Vox,liked it,39
3184,Paradise,liked it,21
3308,Paradise,it was amazing,5
3748,Paradise,really liked it,45
3947,Paradise,really liked it,39
4089,Paradise,really liked it,68
3442,Hard-Boiled Wonderland and the End of the World,really liked it,7
3460,Hard-Boiled Wonderland and the End of the World,liked it,14
3472,Hard-Boiled Wonderland and the End of the World,liked it,3
3500,Hard-Boiled Wonderland and the End of the World,liked it,57
3576,Hard-Boiled Wonderland and the End of the World,it was amazing,9
3595,Hard-Boiled Wonderland and the End of the World,really liked it,22
3714,Hard-Boiled Wonderland and the End of the World,really liked it,14
3824,Hard-Boiled Wonderland and the End of the World,it was amazing,5
3878,Hard-Boiled Wonderland and the End of the World,really liked it,7
3947,Hard-Boiled Wonderland and the End of the World,liked it,39
4155,Hard-Boiled Wonderland and the End of the World,it was amazing,44
4193,Hard-Boiled Wonderland and the End of the World,it was amazing,5
4196,Hard-Boiled Wonderland and the End of the World,really liked it,81
3628,Watership Down,it was amazing,29
3651,Watership Down,liked it,51
3784,Watership Down,liked it,31
4147,Watership Down,really liked it,53
3259,"Transmetropolitan, Vol. 1: Back on the Street",really liked it,100
3477,"Transmetropolitan, Vol. 1: Back on the Street",really liked it,28
4147,"Transmetropolitan, Vol. 1: Back on the Street",liked it,53
3474,American Gods,liked it,25
4253,American Gods,really liked it,5
3262,"Sweet Tooth, Volume 4: Endangered Species",liked it,35
3262,"Sweet Tooth, Volume 3: Animal Armies",liked it,35
3262,"Sweet Tooth, Volume 2: In Captivity",liked it,35
3262,"Sweet Tooth, Volume 1: Out of the Deep Woods",liked it,35
3880,The Long Walk,it was ok,40
3477,"Akira, Vol. 4",really liked it,28
3477,"Akira, Vol. 3",really liked it,28
3477,"Akira, Vol. 2",really liked it,28
3477,"Akira, Vol. 1",it was amazing,28
3211,The Time Machine,really liked it,41
3216,The Time Machine,liked it,30
3474,The Time Machine,really liked it,25
3633,The Time Machine,really liked it,22
3662,The Time Machine,it was ok,29
3769,The Time Machine,really liked it,33
3867,The Time Machine,liked it,32
3877,The Time Machine,liked it,61
3880,The Time Machine,liked it,40
3944,The Time Machine,liked it,20
3975,The Time Machine,liked it,8
4147,The Time Machine,liked it,53
4152,The Time Machine,really liked it,116
4284,The Time Machine,really liked it,7
4122,False Memory,really liked it,21
3485,V for Vendetta,liked it,62
3500,V for Vendetta,it was amazing,57
3530,V for Vendetta,really liked it,7
3605,V for Vendetta,liked it,7
3651,V for Vendetta,really liked it,51
3661,V for Vendetta,it was amazing,4
3877,V for Vendetta,really liked it,61
3880,V for Vendetta,really liked it,40
4147,V for Vendetta,really liked it,53
3222,Inferno,liked it,3
3222,Inferno,liked it,3
3625,Inferno,it was amazing,15
3625,Inferno,it was amazing,15
3677,Inferno,it was amazing,7
3677,Inferno,it was amazing,7
3983,Inferno,really liked it,19
3983,Inferno,really liked it,19
4278,Inferno,liked it,14
4278,Inferno,liked it,14
4196,Dinotopia: A Land Apart from Time,it was amazing,81
3484,The Silmarillion,liked it,25
3500,The Silmarillion,really liked it,57
3880,The Silmarillion,it was ok,40
4120,The Silmarillion,it was ok,14
4147,The Silmarillion,it was ok,53
4196,The Silmarillion,did not like it,81
3223,Rising Sun,really liked it,8
3227,Rising Sun,it was ok,8
3628,Rising Sun,really liked it,29
3714,Rising Sun,really liked it,14
3211,Prey,it was amazing,41
3211,Prey,it was amazing,41
3211,Prey,it was amazing,41
3223,Prey,it was ok,8
3223,Prey,it was ok,8
3223,Prey,it was ok,8
3474,Prey,liked it,25
3474,Prey,liked it,25
3474,Prey,liked it,25
3714,Prey,liked it,14
3714,Prey,liked it,14
3714,Prey,liked it,14
3843,Prey,it was ok,5
3843,Prey,it was ok,5
3843,Prey,it was ok,5
4120,Prey,it was ok,14
4120,Prey,it was ok,14
4120,Prey,it was ok,14
4152,Prey,liked it,116
4152,Prey,liked it,116
4152,Prey,liked it,116
3223,Timeline,it was ok,8
3485,Timeline,did not like it,62
3628,Timeline,really liked it,29
3695,Timeline,really liked it,5
3843,Timeline,it was ok,5
3959,Timeline,it was ok,24
4148,Timeline,liked it,14
4152,Timeline,really liked it,116
4196,Timeline,really liked it,81
3259,A Desperate Fortune,liked it,100
4143,Wrecked,really liked it,24
3442,Fury,liked it,7
3670,Fury,really liked it,6
3784,Fury,really liked it,31
3854,Fury,liked it,30
3184,Possession,really liked it,21
3225,Possession,liked it,5
3501,Possession,it was amazing,41
3662,Possession,it was amazing,29
3784,Possession,it was amazing,31
3651,London,really liked it,51
4138,Killing Time,liked it,26
3201,Blindness,it was amazing,4
3278,Blindness,it was amazing,5
3291,Blindness,it was amazing,6
3353,Blindness,it was amazing,4
3382,Blindness,really liked it,4
3398,Blindness,it was amazing,22
3484,Blindness,really liked it,25
3485,Blindness,liked it,62
3500,Blindness,it was amazing,57
3524,Blindness,it was amazing,2
3595,Blindness,really liked it,22
3624,Blindness,it was ok,28
3643,Blindness,really liked it,4
3654,Blindness,really liked it,9
3738,Blindness,it was amazing,7
3748,Blindness,liked it,45
3769,Blindness,it was ok,33
3838,Blindness,really liked it,11
3854,Blindness,really liked it,30
3862,Blindness,really liked it,3
3947,Blindness,really liked it,39
4075,Blindness,really liked it,6
4117,Blindness,really liked it,25
4120,Blindness,really liked it,14
4128,Blindness,it was ok,6
4158,Blindness,it was amazing,4
4184,Blindness,it was amazing,3
4196,Blindness,really liked it,81
4245,Blindness,really liked it,9
3656,Speak,really liked it,33
3935,Speak,it was ok,21
4122,Speak,liked it,21
4138,Speak,liked it,26
4143,Speak,really liked it,24
4197,Speak,really liked it,34
4203,Speak,really liked it,7
3961,The Snow Queen,liked it,38
4216,Shine Shine Shine,it was ok,17
3184,Home,it was amazing,21
3184,Home,it was amazing,21
3241,Home,really liked it,13
3241,Home,really liked it,13
3670,Home,really liked it,6
3670,Home,really liked it,6
3784,Home,really liked it,31
3784,Home,really liked it,31
4196,Home,really liked it,81
4196,Home,really liked it,81
4075,The Wall,it was amazing,6
4075,The Wall,it was amazing,6
4128,The Wall,liked it,6
4128,The Wall,liked it,6
4186,The Wall,liked it,3
4186,The Wall,liked it,3
3866,Ghosts,liked it,10
3866,Ghosts,liked it,10
4196,Ghosts,liked it,81
4196,Ghosts,liked it,81
4284,Ghosts,liked it,7
4284,Ghosts,liked it,7
3422,Aftershock,really liked it,33
3815,In the Country of Last Things,really liked it,5
4075,In the Country of Last Things,really liked it,6
4196,Replay,liked it,81
4089,"Monstress, Vol. 1: Awakening",really liked it,68
3748,Version Control,it was amazing,45
4117,Version Control,really liked it,25
4122,The Stepford Wives,really liked it,21
4143,"Ms. Marvel, Vol. 2: Generation Why",liked it,24
3259,Seconds,really liked it,100
3259,Seconds,really liked it,100
4143,In Real Life,it was ok,24
3216,Dodger,really liked it,30
4143,Nothing Can Possibly Go Wrong,liked it,24
3262,A Wrinkle in Time: The Graphic Novel,it was ok,35
3422,Recursion,really liked it,33
3624,Recursion,it was amazing,28
3793,Recursion,it was amazing,22
3485,The Day of the Triffids,really liked it,62
3486,The Day of the Triffids,liked it,46
4089,The Day of the Triffids,really liked it,68
3628,The Postman,liked it,29
3784,The Postman,really liked it,31
3970,The Postman,really liked it,7
4152,The Postman,it was amazing,116
3236,Dark Matter,liked it,18
3236,Dark Matter,liked it,18
3422,Dark Matter,really liked it,33
3422,Dark Matter,really liked it,33
3924,Dark Matter,it was amazing,14
3924,Dark Matter,it was amazing,14
4117,Dark Matter,liked it,25
4117,Dark Matter,liked it,25
4152,Dark Matter,really liked it,116
4152,Dark Matter,really liked it,116
4155,Dark Matter,really liked it,44
4155,Dark Matter,really liked it,44
3485,Exodus,it was ok,62
3485,Exodus,it was ok,62
3485,Exodus,it was ok,62
3485,Exodus,it was ok,62
3485,Exodus,it was ok,62
3544,Exodus,really liked it,39
3544,Exodus,really liked it,39
3544,Exodus,really liked it,39
3544,Exodus,really liked it,39
3544,Exodus,really liked it,39
3830,Exodus,it was amazing,20
3830,Exodus,it was amazing,20
3830,Exodus,it was amazing,20
3830,Exodus,it was amazing,20
3830,Exodus,it was amazing,20
3595,Redshirts,liked it,22
3690,Redshirts,really liked it,23
3935,Redshirts,it was ok,21
4152,Redshirts,liked it,116
3267,Julian Comstock: A Story of 22nd-Century America,really liked it,2
4152,Judas Unchained,really liked it,116
3184,Next,liked it,21
3211,Next,it was amazing,41
3216,Next,it was ok,30
3223,Next,liked it,8
3687,Next,it was ok,10
3843,Next,liked it,5
3959,Next,it was ok,24
4040,Next,liked it,2
4138,Next,really liked it,26
3422,The Water Dancer,it was amazing,33
3656,Shelter,really liked it,33
3961,Shelter,it was amazing,38
3599,Landline,really liked it,29
3793,Landline,liked it,22
4216,Landline,liked it,17
3830,The Leftovers,liked it,20
3867,The Leftovers,liked it,32
4138,The Leftovers,really liked it,26
4216,The Leftovers,it was ok,17
3500,Wilder Girls,it was amazing,57
3970,"To Be Taught, If Fortunate",it was amazing,7
4148,The Sudden Appearance of Hope,liked it,14
3180,The Other Life,really liked it,36
3500,The Rest of Us Just Live Here,it was amazing,57
4152,Passage,it was amazing,116
4152,Friday,it was ok,116
3628,Citizen of the Galaxy,really liked it,29
4152,Citizen of the Galaxy,really liked it,116
3625,The Cat Who Walks Through Walls,really liked it,15
4152,The Cat Who Walks Through Walls,liked it,116
4152,Time Enough for Love,really liked it,116
4152,Time Enough for Love,really liked it,116
3544,This Must Be the Place,liked it,39
3656,This Must Be the Place,liked it,33
3241,Hunger,it was amazing,13
3241,Hunger,it was amazing,13
3241,Hunger,it was amazing,13
3256,Hunger,liked it,10
3256,Hunger,liked it,10
3256,Hunger,liked it,10
3784,Hunger,really liked it,31
3784,Hunger,really liked it,31
3784,Hunger,really liked it,31
3836,Hunger,really liked it,13
3836,Hunger,really liked it,13
3836,Hunger,really liked it,13
3880,Hunger,really liked it,40
3880,Hunger,really liked it,40
3880,Hunger,really liked it,40
3830,The Humans,it was amazing,20
3961,The Humans,really liked it,38
3251,Ariel,it was amazing,4
3961,Ariel,liked it,38
4089,Woman on the Edge of Time,really liked it,68
3454,Human Croquet,liked it,4
3599,The Impossible Lives of Greta Wells,really liked it,29
3241,Run,it was ok,13
3241,Run,it was ok,13
3422,Run,liked it,33
3422,Run,liked it,33
3591,Run,liked it,4
3591,Run,liked it,4
3629,Run,really liked it,7
3629,Run,really liked it,7
3656,Run,liked it,33
3656,Run,liked it,33
3686,Run,it was ok,10
3686,Run,it was ok,10
3780,Run,really liked it,2
3780,Run,really liked it,2
3198,Super Sad True Love Story,really liked it,10
3595,Super Sad True Love Story,really liked it,22
3624,Super Sad True Love Story,it was ok,28
3690,Super Sad True Love Story,liked it,23
3784,Super Sad True Love Story,liked it,31
3867,Super Sad True Love Story,really liked it,32
3947,Super Sad True Love Story,it was ok,39
4155,Super Sad True Love Story,liked it,44
3184,Factotum,liked it,21
3769,Factotum,liked it,33
4174,Factotum,liked it,9
3211,A Brief History of Time,really liked it,41
3216,A Brief History of Time,really liked it,30
3486,A Brief History of Time,really liked it,46
3605,A Brief History of Time,liked it,7
3714,A Brief History of Time,really liked it,14
3898,A Brief History of Time,it was amazing,25
4278,A Brief History of Time,really liked it,14
3256,CivilWarLand in Bad Decline,really liked it,10
3947,CivilWarLand in Bad Decline,liked it,39
4109,CivilWarLand in Bad Decline,really liked it,6
4117,CivilWarLand in Bad Decline,really liked it,25
4196,CivilWarLand in Bad Decline,really liked it,81
3208,Infinite Jest,really liked it,2
3224,Infinite Jest,it was amazing,5
3633,Infinite Jest,liked it,22
3690,Infinite Jest,it was amazing,23
3784,Infinite Jest,it was amazing,31
3804,Infinite Jest,really liked it,7
3870,Infinite Jest,it was amazing,15
3880,Infinite Jest,liked it,40
3898,Infinite Jest,it was amazing,25
3500,More Than This,it was amazing,57
3357,How I Live Now,really liked it,2
4138,How I Live Now,really liked it,26
4143,How I Live Now,really liked it,24
3485,The Children's Hospital,liked it,62
3500,The Children's Hospital,liked it,57
3947,The Children's Hospital,really liked it,39
3667,The Singularity is Near: When Humans Transcend Biology,really liked it,5
3186,Seeing,liked it,5
3769,Seeing,did not like it,33
3678,Moonglow,really liked it,6
3935,Moonglow,really liked it,21
3262,"Saga, Vol. 3",liked it,35
3961,"Saga, Vol. 3",really liked it,38
4089,"Saga, Vol. 3",really liked it,68
3259,"Saga, Vol. 2",really liked it,100
3262,"Saga, Vol. 2",really liked it,35
3880,"Saga, Vol. 2",it was ok,40
3961,"Saga, Vol. 2",it was amazing,38
4089,"Saga, Vol. 2",really liked it,68
3830,MaddAddam,it was amazing,20
4155,MaddAddam,liked it,44
4152,2312,did not like it,116
3259,Physics of the Impossible,really liked it,100
3259,Anathem,it was amazing,100
4155,Anathem,really liked it,44
3595,The Windup Girl,really liked it,22
3898,The Windup Girl,really liked it,25
4147,The Windup Girl,really liked it,53
4216,The Mirage,really liked it,17
3224,1Q84,really liked it,5
3486,1Q84,liked it,46
3544,1Q84,liked it,39
3878,1Q84,it was amazing,7
3895,1Q84,it was ok,3
3947,1Q84,really liked it,39
4117,1Q84,really liked it,25
4155,1Q84,liked it,44
